Route_ID,User_ID,Sequence,Total_Duration,Total_Cost,Weather,Traffic_Level,Crowd_Density,Event_Impact,Optimal_Route_Preference,Satisfaction_Score,Age,Gender,Nationality,Travel_Companions,Budget_Category,Preferred_Theme,Preferred_Transport,Number_of_Stops,Traffic_Level_Score,Crowd_Density_Score,Budget_Level_Score,Total_Duration_Normalized,Total_Cost_Normalized,Age_Normalized,Number_of_Stops_Normalized
1127,173,34->32->27->48->13->8,511,2471,Rainy,Medium,High,None,8->13->27->32->34->48,5,70,Male,China,Solo,Medium,Food,Bike,6,1,2,1,0.8145833333333332,0.2074596986618902,1.0,0.75
1128,107,38->8->9->35->40->31->34,263,9276,Sunny,Low,Medium,Festival,8->9->31->34->35->38->40,4,39,Female,UK,Family,High,Food,Car,7,0,1,2,0.2979166666666666,0.9244547466020441,0.40384615384615385,1.0
1129,19,22->9->13->12->42->26->4,382,9889,Rainy,Medium,Low,Festival,4->9->12->13->22->26->42,3,32,Male,UK,Family,High,Nature,Train,7,1,0,2,0.5458333333333333,0.9890422505531556,0.2692307692307693,1.0
1130,142,43->4->32->25->45,139,3995,Rainy,Low,High,Festival,4->25->32->43->45,3,42,Male,China,Solo,Low,Shopping,Car,5,0,2,0,0.039583333333333304,0.36803287324834055,0.46153846153846156,0.5
1131,136,25->6->31,183,2815,Snowy,Low,Low,None,6->25->31,5,62,Male,Germany,Family,High,Relaxation,Bike,3,0,0,2,0.13124999999999998,0.24370456221683698,0.8461538461538461,0.0
1132,121,40->12->16->50->15->19,402,7955,Cloudy,Medium,Low,Holiday,12->15->16->19->40->50,4,28,Other,Germany,Family,Medium,Adventure,Car,6,1,0,1,0.5875,0.7852702560320304,0.1923076923076924,0.75
1133,25,42->33->9->31->12,182,1867,Sunny,High,Medium,Festival,9->12->31->33->42,5,58,Female,Germany,Family,Medium,Adventure,Bike,5,2,1,1,0.12916666666666665,0.14382046148983246,0.7692307692307693,0.5
1134,42,7->10->33->18,354,4423,Rainy,High,Medium,None,7->10->18->33,4,23,Female,UK,Family,Medium,Adventure,Bus,4,2,1,1,0.48750000000000004,0.41312822674112315,0.0961538461538462,0.25
1135,137,47->25->10->1->45,280,9531,Sunny,Medium,High,Festival,1->10->25->45->47,2,35,Female,China,Solo,High,Cultural,Car,5,1,2,2,0.33333333333333337,0.9513223053419028,0.326923076923077,0.5
1136,13,3->44->16->18->29,407,6771,Sunny,Low,High,Holiday,3->16->18->29->44,4,44,Female,France,Friends,High,Food,Bike,5,0,2,2,0.5979166666666667,0.6605204930987251,0.5000000000000001,0.5
1137,9,39->15->46->49->2->19,534,6181,Rainy,Medium,Medium,None,2->15->19->39->46->49,1,53,Female,Japan,Family,High,Shopping,Car,6,1,1,2,0.8625,0.5983563375829734,0.6730769230769232,0.75
1138,145,46->24->37->5->1->29->14,569,3876,Sunny,Low,Medium,None,1->5->14->24->29->37->46,3,36,Female,Japan,Group,High,Shopping,Train,7,0,1,2,0.9354166666666666,0.35549467916973976,0.34615384615384615,1.0
1139,64,3->12->35->39->44->2->16,225,2343,Snowy,Medium,Low,None,2->3->12->16->35->39->44,2,25,Female,China,Group,Low,Nature,Bus,7,1,0,0,0.21875,0.1939732378042356,0.13461538461538464,1.0
1140,110,25->42->7,375,3112,Sunny,Medium,High,None,7->25->42,3,45,Other,Germany,Friends,Low,Food,Car,3,1,2,0,0.53125,0.27499736592561375,0.5192307692307693,0.0
1141,124,17->2->42->33->44,488,9247,Cloudy,Medium,Low,Festival,2->17->33->42->44,5,18,Male,India,Group,High,Shopping,Bus,5,1,0,2,0.7666666666666666,0.9213992203139817,0.0,0.5
1142,9,39->49->18->31->20->34->13,534,4176,Rainy,Low,High,None,13->18->20->31->34->39->49,4,53,Female,Japan,Family,High,Shopping,Car,7,0,2,2,0.8625,0.38710357180486776,0.6730769230769232,1.0
1143,42,32->18->26->31->44->25->11,527,3338,Rainy,Medium,Low,None,11->18->25->26->31->32->44,5,23,Female,UK,Family,Medium,Adventure,Bus,7,1,0,1,0.8479166666666667,0.29880939837741016,0.0961538461538462,1.0
1144,29,10->47->50,428,4605,Rainy,Medium,Low,Holiday,10->47->50,1,40,Other,China,Friends,Medium,Cultural,Taxi,3,1,0,1,0.6416666666666666,0.43230428827310086,0.42307692307692313,0.0
1145,86,33->36->7,590,651,Snowy,Medium,High,None,7->33->36,5,38,Female,USA,Friends,Low,Adventure,Car,3,1,2,0,0.9791666666666667,0.015699083342113576,0.3846153846153847,0.0
1146,124,44->1->47,434,3986,Rainy,Low,Low,None,1->44->47,2,18,Male,India,Group,High,Shopping,Bus,3,0,0,2,0.6541666666666667,0.36708460646928665,0.0,0.0
1147,34,47->49->30->35->8->39,204,8385,Cloudy,Medium,High,None,8->30->35->39->47->49,5,29,Male,China,Friends,High,Shopping,Train,6,1,2,2,0.175,0.8305763354757139,0.21153846153846156,0.75
1148,103,46->43->45->25,364,1340,Rainy,Low,High,None,25->43->45->46,4,47,Female,USA,Family,Low,Shopping,Walk,4,0,2,0,0.5083333333333333,0.08829417342745757,0.5576923076923077,0.25
1149,87,19->29->8->14->32->41->34,319,3701,Rainy,Low,Medium,Holiday,8->14->19->29->32->34->41,3,31,Female,Japan,Friends,Low,Food,Bus,7,0,1,0,0.4145833333333333,0.3370561584659151,0.25,1.0
1150,13,4->41->11->1->26->5->40,218,6744,Cloudy,High,Medium,Festival,1->4->5->11->26->40->41,2,44,Female,France,Friends,High,Food,Bike,7,2,1,2,0.20416666666666666,0.6576756927615636,0.5000000000000001,1.0
1151,179,44->36->37,129,981,Cloudy,High,Low,None,36->37->44,3,59,Male,Germany,Solo,Medium,Food,Bike,3,2,0,1,0.01874999999999999,0.05046886524075439,0.7884615384615384,0.0
1152,138,4->39->28->23,350,3079,Cloudy,Low,High,None,4->23->28->39,5,36,Other,France,Solo,High,Adventure,Car,4,0,2,2,0.47916666666666663,0.2715203877357496,0.34615384615384615,0.25
1153,141,45->35->3->24->31->48,434,1255,Rainy,High,Medium,None,3->24->31->35->45->48,2,32,Female,France,Group,Low,Adventure,Train,6,2,1,0,0.6541666666666667,0.0793383205141713,0.2692307692307693,0.75
1154,24,47->28->46->10->6,476,5503,Cloudy,Medium,High,Holiday,6->10->28->46->47,2,67,Female,Japan,Family,Medium,Shopping,Walk,5,1,2,1,0.7416666666666667,0.526920240227584,0.9423076923076924,0.5
1155,6,34->48->43,507,9513,Cloudy,Low,Low,None,34->43->48,4,36,Female,UK,Group,Low,Adventure,Bus,3,0,0,0,0.8062499999999999,0.9494257717837952,0.34615384615384615,0.0
1156,54,34->37->20->10->38->27,205,6246,Cloudy,High,High,Holiday,10->20->27->34->37->38,2,34,Female,Germany,Friends,Medium,Cultural,Train,6,2,2,1,0.17708333333333331,0.605204930987251,0.3076923076923077,0.75
1157,29,9->1->30->33->35,210,5119,Sunny,High,Medium,None,1->9->30->33->35,4,40,Other,China,Friends,Medium,Cultural,Taxi,5,2,1,1,0.1875,0.4864608576546202,0.42307692307692313,0.5
1158,12,15->34->25->48->14->27,488,731,Snowy,Medium,Medium,None,14->15->25->27->34->48,2,47,Female,UK,Solo,High,Cultural,Train,6,1,1,2,0.7666666666666666,0.02412812137814771,0.5576923076923077,0.75
1159,7,26->28->2->11->37->19,444,1854,Sunny,Medium,High,Holiday,2->11->19->26->28->37,3,28,Female,Germany,Family,High,Adventure,Car,6,1,2,2,0.6749999999999999,0.1424507428089769,0.1923076923076924,0.75
1160,19,5->13->24->19,135,1257,Snowy,Low,High,None,5->13->19->24,3,32,Male,UK,Family,High,Nature,Train,4,0,2,2,0.03125,0.07954904646507216,0.2692307692307693,0.25
1161,25,17->28->5->49->27->12->16,342,9081,Snowy,High,Low,None,5->12->16->17->27->28->49,2,58,Female,Germany,Family,Medium,Adventure,Bike,7,2,0,1,0.4625,0.9039089663892108,0.7692307692307693,1.0
1162,123,13->45->31->46->21->9->35,237,3571,Snowy,High,Low,Holiday,9->13->21->31->35->45->46,2,25,Other,Germany,Solo,Low,Nature,Bike,7,2,0,0,0.24374999999999997,0.3233589716573596,0.13461538461538464,1.0
1163,92,41->31->30->11->12->37,132,3319,Rainy,High,Low,Festival,11->12->30->31->37->41,1,31,Male,Japan,Solo,Medium,Shopping,Bike,6,2,0,1,0.025000000000000022,0.2968075018438521,0.25,0.75
1164,151,31->20->43->22->25->26,458,4967,Snowy,Low,High,Holiday,20->22->25->26->31->43,4,36,Male,France,Friends,High,Relaxation,Train,6,0,2,2,0.7041666666666666,0.4704456853861553,0.34615384615384615,0.75
1165,47,28->26->23,546,9874,Cloudy,Low,High,Festival,23->26->28,2,57,Female,Japan,Group,Medium,Food,Train,3,0,2,1,0.8875,0.9874618059213992,0.7500000000000001,0.0
1166,189,10->3->46->47->48,517,4582,Sunny,High,Low,Festival,3->10->46->47->48,4,58,Female,Japan,Friends,Medium,Food,Taxi,5,2,0,1,0.8270833333333334,0.429880939837741,0.7692307692307693,0.5
1167,34,41->26->46,596,6028,Rainy,High,Low,Festival,26->41->46,2,29,Male,China,Friends,High,Shopping,Train,3,2,0,2,0.9916666666666667,0.582235802339058,0.21153846153846156,0.0
1168,72,34->21->38->39,390,4859,Snowy,Low,High,Festival,21->34->38->39,3,64,Male,France,Group,Low,Food,Taxi,4,0,2,0,0.5625,0.45906648403750927,0.8846153846153847,0.25
1169,18,36->37->13->15->4->27->45,457,9302,Cloudy,Low,Medium,None,4->13->15->27->36->37->45,1,38,Other,India,Group,High,Adventure,Bike,7,0,1,2,0.7020833333333333,0.9271941839637551,0.3846153846153847,1.0
1170,142,1->30->35->48->29,338,700,Sunny,High,High,None,1->29->30->35->48,5,42,Male,China,Solo,Low,Shopping,Car,5,2,2,0,0.4541666666666666,0.02086186913918449,0.46153846153846156,0.5
1171,63,23->24->44->30->39,126,4996,Snowy,Medium,Medium,None,23->24->30->39->44,5,19,Female,China,Friends,High,Shopping,Walk,5,1,1,2,0.012500000000000011,0.47350121167421766,0.019230769230769273,0.5
1172,55,22->32->20,250,8211,Cloudy,High,High,Holiday,20->22->32,2,55,Male,Germany,Family,Medium,Nature,Bus,3,2,2,1,0.27083333333333337,0.8122431777473396,0.7115384615384616,0.0
1173,4,37->13->21->31->23->16->35,318,4606,Rainy,Low,Medium,None,13->16->21->23->31->35->37,4,31,Female,Germany,Family,Medium,Shopping,Car,7,0,1,1,0.4125,0.43240965124855124,0.25,1.0
1174,94,5->38->10->21->11,134,8144,Snowy,Medium,High,Holiday,5->10->11->21->38,2,55,Male,Japan,Group,Medium,Food,Car,5,1,2,1,0.029166666666666674,0.805183858392161,0.7115384615384616,0.5
1175,184,16->13->45,175,7300,Rainy,Medium,High,Holiday,13->16->45,1,69,Male,Germany,Family,Low,Relaxation,Bike,3,1,2,0,0.11458333333333331,0.7162575071120009,0.980769230769231,0.0
1176,172,14->10->2->36->26->11->6,168,7625,Cloudy,Low,High,Holiday,2->6->10->11->14->26->36,1,54,Other,China,Group,Low,Relaxation,Bike,7,0,2,0,0.09999999999999998,0.7505004741333895,0.6923076923076924,1.0
1177,5,29->1->44,290,5099,Snowy,Low,Medium,Festival,1->29->44,3,65,Other,Japan,Solo,Low,Cultural,Train,3,0,1,0,0.35416666666666663,0.48435359814561163,0.9038461538461539,0.0
1178,72,5->46->6->28->4->41,211,502,Rainy,High,Medium,Festival,4->5->6->28->41->46,4,64,Male,France,Group,Low,Food,Taxi,6,2,1,0,0.18958333333333333,0.0,0.8846153846153847,0.75
1179,162,50->35->38,359,3277,Cloudy,High,Medium,Holiday,35->38->50,5,38,Male,USA,Solo,Medium,Nature,Train,3,2,1,1,0.4979166666666667,0.29238225687493413,0.3846153846153847,0.0
1180,165,42->10->29->22,422,3168,Snowy,Medium,Medium,None,10->22->29->42,2,68,Male,UK,Friends,Medium,Nature,Walk,4,1,1,1,0.6291666666666667,0.28089769255083763,0.9615384615384616,0.25
1181,105,48->1->20->14->4,310,2988,Rainy,High,Low,None,1->4->14->20->48,1,65,Female,France,Solo,High,Food,Bike,5,2,0,2,0.39583333333333337,0.2619323569697608,0.9038461538461539,0.5
1182,166,38->2->22->48->20->36,399,5612,Snowy,Low,Low,Holiday,2->20->22->36->38->48,5,44,Male,Germany,Solo,Medium,Relaxation,Train,6,0,0,1,0.5812499999999999,0.5384048045516805,0.5000000000000001,0.75
1183,89,18->17->23->49->29->43,549,9251,Snowy,Low,Low,None,17->18->23->29->43->49,4,45,Male,USA,Group,Medium,Shopping,Train,6,0,0,1,0.89375,0.9218206722157833,0.5192307692307693,0.75
1184,55,8->46->41->40,214,6817,Cloudy,Medium,Medium,Holiday,8->40->41->46,1,55,Male,Germany,Family,Medium,Nature,Bus,4,1,1,1,0.1958333333333333,0.6653671899694448,0.7115384615384616,0.25
1185,161,32->9->19,435,9119,Rainy,Medium,Medium,None,9->19->32,2,25,Male,China,Solo,Medium,Shopping,Car,3,1,1,1,0.65625,0.907912759456327,0.13461538461538464,0.0
1186,191,34->28->23->43,404,1032,Rainy,Low,Low,Festival,23->28->34->43,3,51,Male,Germany,Friends,High,Food,Train,4,0,0,2,0.5916666666666667,0.055842376988726156,0.6346153846153847,0.25
1187,165,30->35->27->29->44->18->40,231,4115,Rainy,Medium,High,Festival,18->27->29->30->35->40->44,2,68,Male,UK,Friends,Medium,Nature,Walk,7,1,2,1,0.23125,0.38067643030239173,0.9615384615384616,1.0
1188,161,48->40->21->29->41->23->47,455,9913,Snowy,Low,Medium,Holiday,21->23->29->40->41->47->48,3,25,Male,China,Solo,Medium,Shopping,Car,7,0,1,1,0.6979166666666666,0.9915709619639658,0.13461538461538464,1.0
1189,37,33->26->24->28->8->43->3,455,2697,Rainy,Medium,High,None,3->8->24->26->28->33->43,3,47,Male,Japan,Family,Low,Shopping,Walk,7,1,2,0,0.6979166666666666,0.23127173111368662,0.5576923076923077,1.0
1190,128,3->42->41->49->28->25->40,371,9775,Cloudy,Medium,High,None,3->25->28->40->41->42->49,5,66,Male,UK,Family,Medium,Nature,Train,7,1,2,1,0.5229166666666667,0.9770308713518069,0.9230769230769232,1.0
1191,136,1->15->24->45->47->29->38,574,7551,Rainy,High,High,Festival,1->15->24->29->38->45->47,1,62,Male,Germany,Family,High,Relaxation,Bike,7,2,2,2,0.9458333333333333,0.7427036139500579,0.8461538461538461,1.0
1192,91,25->10->17->18->23->27->46,216,1655,Rainy,Medium,Medium,Festival,10->17->18->23->25->27->46,5,40,Female,India,Family,Low,Food,Bike,7,1,1,0,0.2,0.12148351069434199,0.42307692307692313,1.0
1193,187,10->15->28->11,383,5274,Rainy,High,Medium,Holiday,10->11->15->28,3,18,Male,UK,Group,Medium,Shopping,Bus,4,2,1,1,0.5479166666666666,0.5027921188494363,0.0,0.25
1194,190,12->31->13->4,418,7690,Rainy,Low,Low,Holiday,4->12->13->31,1,35,Other,Germany,Group,High,Nature,Bus,4,0,0,2,0.6208333333333333,0.7573490675376673,0.326923076923077,0.25
1195,2,5->37->47->24->27->7,282,9103,Snowy,Low,Medium,Festival,5->7->24->27->37->47,5,38,Male,USA,Friends,High,Relaxation,Bike,6,0,1,2,0.3375,0.9062269518491202,0.3846153846153847,0.75
1196,160,49->14->24->17->22->30->2,330,9137,Sunny,Medium,High,Festival,2->14->17->22->24->30->49,2,43,Female,Germany,Friends,Low,Food,Taxi,7,1,2,0,0.4375,0.9098092930144347,0.48076923076923084,1.0
1197,161,7->10->12->14->2,226,6255,Sunny,Low,High,Holiday,2->7->10->12->14,2,25,Male,China,Solo,Medium,Shopping,Car,5,0,2,1,0.22083333333333333,0.6061531977663049,0.13461538461538464,0.5
1198,144,29->7->19,339,1433,Sunny,Medium,Low,Holiday,7->19->29,3,43,Male,Japan,Solo,High,Shopping,Walk,3,1,0,2,0.45625000000000004,0.09809293014434728,0.48076923076923084,0.0
1199,119,44->1->23->21,475,6211,Snowy,Low,Low,None,1->21->23->44,2,30,Other,India,Solo,Medium,Cultural,Bike,4,0,0,1,0.7395833333333334,0.6015172268464861,0.23076923076923084,0.25
1200,8,27->32->6->14->3,408,5746,Rainy,High,Low,None,3->6->14->27->32,3,24,Female,USA,Family,Low,Adventure,Walk,5,2,0,0,0.6,0.5525234432620377,0.11538461538461542,0.5
1201,34,49->50->46->26->18->4->12,259,7599,Sunny,Low,High,None,4->12->18->26->46->49->50,5,29,Male,China,Friends,High,Shopping,Train,7,0,2,2,0.2895833333333333,0.7477610367716784,0.21153846153846156,1.0
1202,51,10->39->9->38->7->50,437,6121,Snowy,Medium,Low,Festival,7->9->10->38->39->50,1,38,Female,China,Solo,Medium,Adventure,Taxi,6,1,0,1,0.6604166666666667,0.5920345590559477,0.3846153846153847,0.75
1203,76,24->6->38->20->36->42,353,8563,Rainy,High,Medium,Festival,6->20->24->36->38->42,3,66,Female,Japan,Solo,Low,Nature,Walk,6,2,1,0,0.4854166666666666,0.8493309451058898,0.9230769230769232,0.75
1204,116,37->34->42->27,223,2537,Cloudy,High,Medium,Holiday,27->34->37->42,4,54,Male,France,Solo,Medium,Relaxation,Car,4,2,1,1,0.21458333333333335,0.21441365504161838,0.6923076923076924,0.25
1205,165,32->5->21->22,491,7890,Rainy,Medium,Medium,Festival,5->21->22->32,3,68,Male,UK,Friends,Medium,Nature,Walk,4,1,1,1,0.7729166666666667,0.7784216626277526,0.9615384615384616,0.25
1206,175,48->37->20->34->46->2->24,436,2084,Rainy,Medium,Low,None,2->20->24->34->37->46->48,2,46,Female,UK,Family,High,Cultural,Train,7,1,0,2,0.6583333333333333,0.16668422716257505,0.5384615384615385,1.0
1207,196,23->16->7->19->20->35->25,510,5847,Snowy,Low,High,None,7->16->19->20->23->25->35,4,32,Other,USA,Group,Low,Nature,Car,7,0,2,0,0.8125,0.5631651037825308,0.2692307692307693,1.0
1208,49,15->50->25,382,3680,Rainy,Low,Low,None,15->25->50,1,51,Female,China,Friends,High,Cultural,Bus,3,0,0,2,0.5458333333333333,0.3348435359814561,0.6346153846153847,0.0
1209,156,10->38->42->9,417,5273,Cloudy,High,Medium,Festival,9->10->38->42,5,34,Other,India,Group,Medium,Nature,Bus,4,2,1,1,0.61875,0.5026867558739859,0.3076923076923077,0.25
1210,168,45->12->28->18->31->47->26,532,9513,Sunny,High,Low,Festival,12->18->26->28->31->45->47,2,33,Male,Germany,Group,Low,Adventure,Walk,7,2,0,0,0.8583333333333334,0.9494257717837952,0.28846153846153855,1.0
1211,113,13->12->32,173,6509,Sunny,Medium,Medium,None,12->13->32,4,25,Female,Japan,Family,High,Food,Bus,3,1,1,2,0.11041666666666666,0.6329153935307134,0.13461538461538464,0.0
1212,139,24->47->14->39->49->25,544,1490,Rainy,Low,High,Festival,14->24->25->39->47->49,1,67,Female,India,Solo,High,Relaxation,Train,6,0,2,2,0.8833333333333333,0.1040986197450216,0.9423076923076924,0.75
1213,106,29->15->6->22->39,231,3814,Sunny,Low,Low,Festival,6->15->22->29->39,3,52,Female,India,Group,Low,Adventure,Car,5,0,0,0,0.23125,0.34896217469181323,0.6538461538461539,0.5
1214,2,9->10->7->48->43->41,586,7940,Snowy,Medium,Medium,Holiday,7->9->10->41->43->48,4,38,Male,USA,Friends,High,Relaxation,Bike,6,1,1,2,0.9708333333333332,0.7836898114002739,0.3846153846153847,0.75
1215,62,19->22->44->40->7,402,1259,Cloudy,Low,Low,Festival,7->19->22->40->44,4,19,Other,China,Solo,Low,Food,Car,5,0,0,0,0.5875,0.07975977241597301,0.019230769230769273,0.5
1216,141,36->30->32->47,489,4846,Rainy,High,Low,Holiday,30->32->36->47,1,32,Female,France,Group,Low,Adventure,Train,4,2,0,0,0.76875,0.4576967653566537,0.2692307692307693,0.25
1217,71,9->48->27->14->16,386,2992,Sunny,Medium,Medium,Festival,9->14->16->27->48,3,41,Female,France,Family,High,Relaxation,Bus,5,1,1,2,0.5541666666666667,0.26235380887156257,0.4423076923076924,0.5
1218,79,24->10->15->40->19->20->46,584,8319,Rainy,Low,Medium,Holiday,10->15->19->20->24->40->46,5,20,Male,France,Friends,Low,Adventure,Taxi,7,0,1,0,0.9666666666666666,0.8236223790959857,0.03846153846153849,1.0
1219,51,41->15->24->48->26,258,6460,Cloudy,Medium,Medium,None,15->24->26->41->48,3,38,Female,China,Solo,Medium,Adventure,Taxi,5,1,1,1,0.2875,0.6277526077336424,0.3846153846153847,0.5
1220,78,13->28->25->17->8->37->48,431,1644,Rainy,High,Medium,Festival,8->13->17->25->28->37->48,2,68,Male,Germany,Group,Medium,Relaxation,Train,7,2,1,1,0.6479166666666667,0.12032451796438731,0.9615384615384616,1.0
1221,112,8->33->35,392,2024,Snowy,Low,Medium,Holiday,8->33->35,5,46,Female,USA,Friends,Low,Food,Train,3,0,1,0,0.5666666666666667,0.16036244863554946,0.5384615384615385,0.0
1222,29,38->32->20->18,472,5510,Rainy,Low,Medium,None,18->20->32->38,1,40,Other,China,Friends,Medium,Cultural,Taxi,4,0,1,1,0.7333333333333333,0.527657781055737,0.42307692307692313,0.25
1223,171,42->17->41->20,172,5693,Sunny,Low,Medium,Festival,17->20->41->42,4,30,Other,Germany,Solo,Medium,Nature,Walk,4,0,1,1,0.10833333333333334,0.5469392055631651,0.23076923076923084,0.25
1224,47,35->32->37->10->48->5->47,270,7883,Snowy,Low,High,Festival,5->10->32->35->37->47->48,2,57,Female,Japan,Group,Medium,Food,Train,7,0,2,1,0.3125,0.7776841217995997,0.7500000000000001,1.0
1225,167,43->4->29->5->8->44->28,579,959,Sunny,Medium,Medium,Festival,4->5->8->28->29->43->44,4,18,Other,China,Friends,Low,Nature,Car,7,1,1,0,0.95625,0.04815087978084501,0.0,1.0
1226,190,47->48->8->10->6->23->29,146,6433,Snowy,High,Medium,Festival,6->8->10->23->29->47->48,3,35,Other,Germany,Group,High,Nature,Bus,7,2,1,2,0.05416666666666664,0.6249078073964809,0.326923076923077,1.0
1227,155,9->8->24,263,5271,Sunny,Low,High,Holiday,8->9->24,3,30,Other,Germany,Friends,Low,Cultural,Bike,3,0,2,0,0.2979166666666666,0.502476029923085,0.23076923076923084,0.0
1228,139,26->3->2->38->6,509,3803,Cloudy,Low,Low,None,2->3->6->26->38,1,67,Female,India,Solo,High,Relaxation,Train,5,0,0,2,0.8104166666666666,0.34780318196185855,0.9423076923076924,0.5
1229,5,17->14->2->34,298,7328,Snowy,Low,Low,Holiday,2->14->17->34,2,65,Other,Japan,Solo,Low,Cultural,Train,4,0,0,0,0.37083333333333335,0.7192076704246128,0.9038461538461539,0.25
1230,3,27->49->44,330,6022,Rainy,Medium,Low,Festival,27->44->49,2,19,Other,USA,Friends,High,Adventure,Taxi,3,1,0,2,0.4375,0.5816036244863555,0.019230769230769273,0.0
1231,87,43->47->12->38->3->19->32,583,2220,Rainy,Medium,High,Festival,3->12->19->32->38->43->47,3,31,Female,Japan,Friends,Low,Food,Bus,7,1,2,0,0.9645833333333333,0.1810135918238331,0.25,1.0
1232,1,20->45->15->49->25->33,526,2364,Sunny,Low,Low,None,15->20->25->33->45->49,1,44,Other,China,Group,Medium,Adventure,Taxi,6,0,0,1,0.8458333333333332,0.19618586028869453,0.5000000000000001,0.75
1233,154,18->44->13->26,473,1226,Sunny,Low,Medium,None,13->18->26->44,5,42,Other,France,Solo,Medium,Adventure,Bus,4,0,1,1,0.7354166666666666,0.07628279422610895,0.46153846153846156,0.25
1234,79,33->15->37->30->46->39->41,585,7131,Rainy,High,Low,Festival,15->30->33->37->39->41->46,4,20,Male,France,Friends,Low,Adventure,Taxi,7,2,0,0,0.96875,0.6984511642608787,0.03846153846153849,1.0
1235,14,1->20->44->37->32->19->15,121,9232,Snowy,High,Low,Holiday,1->15->19->20->32->37->44,2,35,Other,Japan,Group,Low,Shopping,Taxi,7,2,0,0,0.002083333333333326,0.9198187756822253,0.326923076923077,1.0
1236,129,34->30->4->31->42->44,309,3047,Rainy,Medium,Medium,Holiday,4->30->31->34->42->44,5,56,Other,Germany,Family,High,Food,Car,6,1,1,2,0.39375000000000004,0.26814877252133595,0.730769230769231,0.75
1237,128,29->42->48->37,193,7096,Cloudy,High,Medium,Holiday,29->37->42->48,5,66,Male,UK,Family,Medium,Nature,Train,4,2,1,1,0.15208333333333335,0.6947634601201138,0.9230769230769232,0.25
1238,106,1->17->36->19,230,9511,Sunny,High,High,Holiday,1->17->19->36,5,52,Female,India,Group,Low,Adventure,Car,4,2,2,0,0.22916666666666669,0.9492150458328944,0.6538461538461539,0.25
1239,146,15->42->33->27,419,4249,Cloudy,Low,Low,None,15->27->33->42,1,21,Female,USA,Solo,Medium,Food,Bus,4,0,0,1,0.6229166666666667,0.39479506901274886,0.05769230769230771,0.25
